code,clientType,registrationMode,planName,duration,country,netSales,netProfit,gender,age
C2B,Premium,Online,J,19,SINGAPORE,44.25,11.06,F,27
C2B,Premium,Online,J,7,SINGAPORE,20.25,5.06,M,26
C2B,Premium,Online,J,6,SINGAPORE,20.25,5.06,F,33
C2B,Premium,Online,R,12,SINGAPORE,50.25,12.56,M,31
C2B,Premium,Online,R,4,SINGAPORE,22.5,5.63,F,45
C2B,Premium,Online,R,18,SINGAPORE,50,12.5,F,45
C2B,Premium,Online,R,46,SINGAPORE,27.75,6.94,F,45
C2B,Premium,Online,N,60,SINGAPORE,146.25,36.56,M,72
C2B,Premium,Online,E,386,SINGAPORE,291.75,72.94,M,47
C2B,Premium,Online,E,365,SINGAPORE,291.75,72.94,M,33
CWT,Basic,Online,Q,110,AUSTRALIA,0,47.52,,27
CWT,Basic,Online,Q,73,AUSTRALIA,148.5,89.1,,29
CWT,Basic,Online,Q,69,FINLAND,79.2,47.52,,31
CWT,Basic,Online,Q,18,UNITED STATES,108.9,65.34,,49
CWT,Basic,Online,Q,15,MALAYSIA,29.7,17.82,,39
CWT,Basic,Online,Q,9,AUSTRALIA,49.5,29.7,,51
CWT,Basic,Online,Q,45,THAILAND,39.6,23.76,,31
CWT,Basic,Online,Q,19,MALAYSIA,39.6,23.76,,57
CWT,Basic,Online,Q,13,THAILAND,39.6,23.76,,46
CWT,Basic,Online,Q,93,THAILAND,49.5,29.7,,46
CWT,Basic,Online,Q,8,AUSTRALIA,49.5,29.7,,32
CWT,Basic,Online,Q,29,UNITED KINGDOM,9.9,5.94,,53
CWT,Basic,Online,Q,28,UNITED STATES,69.3,41.58,,28
CWT,Basic,Online,Q,35,MALAYSIA,29.7,17.82,,63
CWT,Basic,Online,Q,70,JAPAN,49.5,29.7,,44
CWT,Basic,Online,Q,8,MALAYSIA,19.8,11.88,,61
CWT,Basic,Online,Q,8,MALAYSIA,0,17.82,,51
CWT,Basic,Online,Q,5,INDONESIA,39.6,23.76,,45
CWT,Basic,Online,Q,156,UNITED KINGDOM,128.7,77.22,,31
CWT,Basic,Online,Q,38,AUSTRALIA,0,47.52,,43
CWT,Basic,Online,Q,18,AUSTRALIA,99,59.4,,27
CWT,Basic,Online,Q,11,AUSTRALIA,49.5,29.7,,39
EPX,Basic,Online,B,45,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,21,NETHERLANDS,51,0,,36
EPX,Basic,Online,B,76,JAPAN,59,0,,36
EPX,Basic,Online,B,11,"KOREA, REPUBLIC OF",34,0,,36
EPX,Basic,Online,B,8,MALAYSIA,20,0,,37
EPX,Basic,Online,B,40,NORWAY,31,0,,36
EPX,Basic,Online,B,140,THAILAND,20,0,,26
EPX,Basic,Online,B,3,PHILIPPINES,20,0,,43
EPX,Basic,Online,B,156,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,99,FRANCE,59,0,,36
EPX,Basic,Online,B,18,CHINA,37,0,,36
EPX,Basic,Online,B,9,CHINA,54,0,,36
EPX,Basic,Online,B,116,UNITED STATES,97,0,,45
EPX,Basic,Online,B,41,INDONESIA,20,0,,28
EPX,Basic,Online,B,4,VIET NAM,23,0,,36
EPX,Basic,Online,B,126,INDONESIA,32,0,,36
EPX,Basic,Online,B,37,IRELAND,85,0,,36
EPX,Basic,Online,B,26,SINGAPORE,57,0,,36
EPX,Basic,Online,B,109,AUSTRALIA,28,0,,36
EPX,Basic,Online,B,5,CANADA,112,0,,20
EPX,Basic,Online,B,36,"KOREA, REPUBLIC OF",112,0,,36
EPX,Basic,Online,B,9,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,97,SPAIN,54,0,,36
EPX,Basic,Online,B,60,INDONESIA,20,0,,36
EPX,Basic,Online,B,89,CHINA,40,0,,36
EPX,Basic,Online,B,38,AUSTRALIA,58,0,,36
EPX,Basic,Online,B,117,MALAYSIA,20,0,,26
EPX,Basic,Online,B,30,"TAIWAN, PROVINCE OF CHINA",34,0,,32
EPX,Basic,Online,B,19,CHINA,37,0,,36
EPX,Basic,Online,B,46,JAPAN,54,0,,36
EPX,Basic,Online,B,11,MALAYSIA,43,0,,36
EPX,Basic,Online,B,34,JAPAN,58,0,,36
EPX,Basic,Online,B,36,CHINA,31,0,,36
EPX,Basic,Online,B,26,"TAIWAN, PROVINCE OF CHINA",34,0,,36
EPX,Basic,Online,B,25,THAILAND,38,0,,36
EPX,Basic,Online,B,39,THAILAND,64,0,,36
EPX,Basic,Online,B,100,PHILIPPINES,34,0,,36
EPX,Basic,Online,B,87,MYANMAR,25,0,,36
EPX,Basic,Online,B,35,HONG KONG,21,0,,36
EPX,Basic,Online,B,71,UNITED STATES,146,0,,37
EPX,Basic,Online,B,17,CHINA,35,0,,36
EPX,Basic,Online,B,92,UNITED KINGDOM,64,0,,36
EPX,Basic,Online,B,68,SINGAPORE,28,0,,36
EPX,Basic,Online,B,106,UNITED STATES,112,0,,40
EPX,Basic,Online,B,6,MALAYSIA,20,0,,65
EPX,Basic,Online,B,172,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,33,PHILIPPINES,26,0,,36
EPX,Basic,Online,B,22,THAILAND,20,0,,36
EPX,Basic,Online,B,88,PHILIPPINES,23,0,,36
EPX,Basic,Online,B,24,THAILAND,20,0,,36
EPX,Basic,Online,B,71,INDIA,20,0,,36
EPX,Basic,Online,B,28,INDONESIA,20,0,,55
EPX,Basic,Online,B,49,THAILAND,0,0,,36
EPX,Basic,Online,B,12,MALAYSIA,20,0,,62
EPX,Basic,Online,B,32,PHILIPPINES,104,0,,36
EPX,Basic,Online,B,23,CHINA,46,0,,36
EPX,Basic,Online,B,39,MYANMAR,20,0,,32
EPX,Basic,Online,B,11,"KOREA, REPUBLIC OF",112,0,,36
EPX,Basic,Online,B,18,CHINA,62,0,,36
EPX,Basic,Online,B,19,THAILAND,24,0,,38
EPX,Basic,Online,B,186,HONG KONG,22,0,,36
EPX,Basic,Online,B,177,UNITED STATES,112,0,,53
EPX,Basic,Online,K,4,SINGAPORE,20,0,,36
EPX,Basic,Online,K,13,INDONESIA,13,0,,36
EPX,Basic,Online,K,19,SINGAPORE,21,0,,36
EPX,Basic,Online,K,9,MALAYSIA,10,0,,38
EPX,Basic,Online,K,33,HONG KONG,13,0,,29
EPX,Basic,Online,K,25,SINGAPORE,21,0,,36
EPX,Basic,Online,K,120,JAPAN,22,0,,36
EPX,Basic,Online,K,9,"KOREA, REPUBLIC OF",0,0,,36
EPX,Basic,Online,K,13,HONG KONG,10,0,,52
EPX,Basic,Online,K,15,THAILAND,10,0,,36
EPX,Basic,Online,K,5,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,134,PHILIPPINES,11,0,,36
EPX,Basic,Online,K,7,AUSTRALIA,14,0,,55
EPX,Basic,Online,K,5,HONG KONG,29,0,,36
EPX,Basic,Online,K,173,SINGAPORE,56,0,,36
EPX,Basic,Online,K,13,VIET NAM,23,0,,36
EPX,Basic,Online,K,18,CHINA,19,0,,36
EPX,Basic,Online,K,33,INDIA,32,0,,36
EPX,Basic,Online,K,5,MALAYSIA,10,0,,26
EPX,Basic,Online,K,19,THAILAND,13,0,,35
EPX,Basic,Online,K,31,UNITED KINGDOM,80,0,,36
EPX,Basic,Online,K,8,MALAYSIA,10,0,,24
EPX,Basic,Online,K,1,MALAYSIA,10,0,,36
EPX,Basic,Online,K,16,MALAYSIA,10,0,,36
EPX,Basic,Online,K,47,SINGAPORE,14,0,,30
EPX,Basic,Online,K,25,PHILIPPINES,16,0,,36
EPX,Basic,Online,K,11,SINGAPORE,10,0,,36
EPX,Basic,Online,K,5,INDIA,17,0,,36
EPX,Basic,Online,K,73,NEPAL,29,0,,36
EPX,Basic,Online,K,34,UNITED STATES,10,0,,35
EPX,Basic,Online,K,92,JAPAN,15,0,,36
EPX,Basic,Online,K,57,CHINA,19,0,,36
EPX,Basic,Online,K,4,SINGAPORE,10,0,,36
EPX,Basic,Online,K,221,MONGOLIA,42,0,,36
EPX,Basic,Online,K,46,INDONESIA,14,0,,36
EPX,Basic,Online,K,116,ITALY,66,0,,36
EPX,Basic,Online,K,116,ITALY,66,0,,36
EPX,Basic,Online,K,46,CHINA,14,0,,36
EPX,Basic,Online,K,14,PHILIPPINES,12,0,,32
EPX,Basic,Online,K,134,UNITED KINGDOM,106,0,,36
EPX,Basic,Online,K,7,AUSTRALIA,26,0,,36
EPX,Basic,Online,K,134,UNITED KINGDOM,106,0,,36
EPX,Basic,Online,K,6,THAILAND,11,0,,48
EPX,Basic,Online,K,11,CHINA,15,0,,36
EPX,Basic,Online,K,186,THAILAND,18,0,,36
EPX,Basic,Online,K,7,INDIA,30,0,,36
EPX,Basic,Online,K,22,CHINA,11,0,,36
EPX,Basic,Online,K,3,MALAYSIA,13,0,,28
EPX,Basic,Online,K,6,UNITED ARAB EMIRATES,80,0,,36
EPX,Basic,Online,K,24,CHINA,54,0,,36
EPX,Basic,Online,K,3,"KOREA, REPUBLIC OF",38,0,,36
EPX,Basic,Online,K,2,SOUTH AFRICA,19,0,,36
EPX,Basic,Online,K,53,AUSTRALIA,46,0,,36
EPX,Basic,Online,K,7,INDIA,10,0,,36
EPX,Basic,Online,K,11,VIET NAM,35,0,,36
EPX,Basic,Online,K,16,CHINA,20,0,,36
EPX,Basic,Online,K,15,SINGAPORE,11,0,,29
EPX,Basic,Online,K,85,FRANCE,93,0,,36
EPX,Basic,Online,K,74,UNITED STATES,33,0,,30
EPX,Basic,Online,K,8,"TAIWAN, PROVINCE OF CHINA",23,0,,36
EPX,Basic,Online,K,5,SINGAPORE,27,0,,36
EPX,Basic,Online,K,26,UNITED STATES,39,0,,31
EPX,Basic,Online,K,12,INDONESIA,13,0,,32
EPX,Basic,Online,K,9,INDONESIA,10,0,,56
EPX,Basic,Online,K,92,JAPAN,15,0,,36
EPX,Basic,Online,K,47,CHILE,80,0,,36
EPX,Basic,Online,K,36,VIET NAM,14,0,,36
EPX,Basic,Online,K,58,UNITED STATES,80,0,,27
EPX,Basic,Online,K,24,MALAYSIA,10,0,,36
EPX,Basic,Online,K,58,UNITED STATES,13,0,,57
EPX,Basic,Online,K,74,PHILIPPINES,13,0,,30
EPX,Basic,Online,K,11,INDONESIA,11,0,,36
EPX,Basic,Online,K,15,"KOREA, REPUBLIC OF",64,0,,36
EPX,Basic,Online,K,12,MALAYSIA,10,0,,36
EPX,Basic,Online,K,19,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,4,VIET NAM,18,0,,36
EPX,Basic,Online,K,14,MALAYSIA,10,0,,47
EPX,Basic,Online,K,46,"KOREA, REPUBLIC OF",60,0,,36
EPX,Basic,Online,K,13,INDIA,14,0,,36
EPX,Basic,Online,K,10,SINGAPORE,26,0,,36
EPX,Basic,Online,K,4,INDONESIA,17,0,,36
EPX,Basic,Online,K,25,SINGAPORE,36,0,,36
EPX,Basic,Online,K,12,MALAYSIA,10,0,,22
EPX,Basic,Online,K,7,MALAYSIA,12,0,,42
EPX,Basic,Online,K,22,JAPAN,45,0,,53
EPX,Basic,Online,K,73,CHINA,0,0,,36
EPX,Basic,Online,K,5,INDONESIA,46,0,,36
EPX,Basic,Online,K,31,INDONESIA,10,0,,30
EPX,Basic,Online,A,6,INDONESIA,20,0,,34
EPX,Basic,Online,A,3,INDONESIA,20,0,,27
EPX,Basic,Online,A,31,"KOREA, REPUBLIC OF",43,0,,36
EPX,Basic,Online,A,2,INDONESIA,20,0,,36
EPX,Basic,Online,A,26,THAILAND,20,0,,36
EPX,Basic,Online,A,8,PHILIPPINES,20,0,,36
EPX,Basic,Online,A,11,INDONESIA,20,0,,36
EPX,Basic,Online,A,41,UNITED STATES,20,0,,58
EPX,Basic,Online,A,15,PORTUGAL,97,0,,36
EPX,Basic,Online,A,19,INDONESIA,20,0,,36
EPX,Basic,Online,A,6,INDONESIA,20,0,,31
EPX,Basic,Online,A,10,CHINA,34,0,,36
EPX,Basic,Online,A,24,PHILIPPINES,20,0,,36
EPX,Basic,Online,A,3,CHINA,28,0,,36
JWT,Premium,Online,Z,9,INDIA,50,20,M,118
JWT,Premium,Online,Z,3,INDIA,31,12.4,F,118
JWT,Premium,Online,Z,6,INDIA,39,15.6,M,118
KML,Basic,Online,Z,67,INDONESIA,28,10.64,M,48
KML,Basic,Online,Z,61,INDONESIA,28,10.64,F,48
RAB,Premium,Online,Z,18,BRUNEI DARUSSALAM,23,9.2,M,29
RAB,Premium,Online,Z,9,BRUNEI DARUSSALAM,15,6,F,23
SSI,Premium,Online,W,22,SINGAPORE,8.49,2.38,,48
JZI,Premium,Online,I,289,PHILIPPINES,37,12.95,F,37
JZI,Premium,Online,I,32,MALAYSIA,18,6.3,F,29
JZI,Premium,Online,I,30,CHINA,63,22.05,M,32
JZI,Premium,Online,I,82,"KOREA, REPUBLIC OF",35,12.25,F,49
JZI,Premium,Online,I,12,CHINA,35,12.25,M,35
JZI,Premium,Online,I,23,CHINA,44,15.4,F,41
JZI,Premium,Online,I,16,CHINA,35,12.25,M,44
JZI,Premium,Online,I,17,MALAYSIA,30,10.5,F,38
JZI,Premium,Online,I,24,CHINA,26,9.1,F,39
JZI,Premium,Online,I,89,THAILAND,22,7.7,F,59
JZI,Premium,Online,I,1,INDONESIA,18,6.3,F,43
JZI,Premium,Online,I,13,INDONESIA,22,7.7,M,56
JZI,Premium,Online,I,35,CHINA,35,12.25,M,45
JZI,Premium,Online,I,12,THAILAND,18,6.3,M,41
JZI,Premium,Online,I,29,THAILAND,18,6.3,M,65
JZI,Premium,Online,I,2,CHINA,22,7.7,F,46
JZI,Premium,Online,I,5,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,45
JZI,Premium,Online,I,174,CHINA,56,19.6,M,26
JZI,Premium,Online,I,59,THAILAND,18,6.3,M,54
JZI,Premium,Online,I,1,MALAYSIA,18,6.3,M,51
JZI,Premium,Online,I,40,PHILIPPINES,33,11.55,F,57
JZI,Premium,Online,I,30,INDONESIA,18,6.3,F,27
JZI,Premium,Online,I,27,MALAYSIA,18,6.3,F,27
JZI,Premium,Online,I,3,CHINA,22,7.7,M,46
JZI,Premium,Online,I,9,"KOREA, REPUBLIC OF",26,9.1,M,37
JZI,Premium,Online,I,32,CHINA,44,15.4,M,43
JZI,Premium,Online,I,10,INDIA,35,12.25,F,33
JZI,Premium,Online,I,18,THAILAND,22,7.7,M,42
JZI,Premium,Online,I,18,MYANMAR,22,7.7,F,41
JZI,Premium,Online,I,48,PHILIPPINES,37,12.95,F,38
JZI,Premium,Online,I,23,"KOREA, REPUBLIC OF",35,12.25,F,18
JZI,Premium,Online,I,74,CHINA,26,9.1,M,48
JZI,Premium,Online,I,59,INDONESIA,37,12.95,F,40
JZI,Premium,Online,I,17,MALAYSIA,22,7.7,M,23
JZI,Premium,Online,Z,19,"KOREA, REPUBLIC OF",45,15.75,M,41
JZI,Premium,Online,Z,10,"KOREA, REPUBLIC OF",45,15.75,M,53
JZI,Premium,Online,Z,7,MACAO,0,12.6,M,40
JZI,Premium,Online,Z,264,SAUDI ARABIA,109,38.15,M,58
C2B,Premium,Online,J,5,SINGAPORE,20.25,5.06,F,31
C2B,Premium,Online,R,6,SINGAPORE,30,7.5,M,32
C2B,Premium,Online,D,365,SINGAPORE,449.25,112.31,M,37
CWT,Basic,Online,Q,57,AUSTRALIA,59.4,35.64,,60
CWT,Basic,Online,Q,8,AUSTRALIA,39.6,23.76,,57
CWT,Basic,Online,Q,52,MALAYSIA,19.8,11.88,,42
CWT,Basic,Online,Q,59,MALAYSIA,19.8,11.88,,38
CWT,Basic,Online,Q,61,"KOREA, REPUBLIC OF",19.8,11.88,,31
CWT,Basic,Online,Q,59,MALAYSIA,19.8,11.88,,58
CWT,Basic,Online,Q,3,UNITED STATES,29.7,17.82,,26
CWT,Basic,Online,Q,8,MALAYSIA,59.4,35.64,,51
CWT,Basic,Online,Q,138,UNITED KINGDOM,49.5,29.7,,45
CWT,Basic,Online,Q,22,AUSTRALIA,0,23.76,,31
CWT,Basic,Online,Q,80,"KOREA, REPUBLIC OF",19.8,11.88,,24
CWT,Basic,Online,Q,50,THAILAND,29.7,17.82,,35
CWT,Basic,Online,Q,11,AUSTRALIA,49.5,29.7,,62
CWT,Basic,Online,Q,16,AUSTRALIA,39.6,23.76,,55
CWT,Basic,Online,Q,5,UNITED ARAB EMIRATES,19.8,11.88,,37
CWT,Basic,Online,Q,15,UNITED STATES,39.6,23.76,,64
CWT,Basic,Online,Q,23,AUSTRALIA,69.3,41.58,,48
CWT,Basic,Online,Q,3,AUSTRALIA,29.7,17.82,,26
CWT,Basic,Online,Q,6,MALAYSIA,19.8,11.88,,45
CWT,Basic,Online,Q,44,UNITED STATES,0,47.52,,41
CWT,Basic,Online,Q,21,UNITED STATES,9.9,5.94,,46
CWT,Basic,Online,Q,18,IRELAND,29.7,17.82,,63
CWT,Basic,Online,Q,32,AUSTRALIA,178.2,106.92,,36
CWT,Basic,Online,Q,11,IRELAND,49.5,29.7,,63
CWT,Basic,Online,Q,165,THAILAND,29.7,17.82,,34
CWT,Basic,Online,Q,3,SPAIN,19.8,11.88,,25
EPX,Basic,Online,B,13,CHINA,20,0,,41
EPX,Basic,Online,B,52,MYANMAR,111,0,,32
EPX,Basic,Online,B,18,"KOREA, REPUBLIC OF",34,0,,36
EPX,Basic,Online,B,4,HONG KONG,24,0,,36
EPX,Basic,Online,B,311,UNITED STATES,112,0,,49
EPX,Basic,Online,B,25,THAILAND,20,0,,30
EPX,Basic,Online,B,7,HONG KONG,64,0,,36
EPX,Basic,Online,B,112,UNITED KINGDOM,77,0,,36
EPX,Basic,Online,B,17,UNITED KINGDOM,95,0,,36
EPX,Basic,Online,B,4,MALAYSIA,20,0,,31
EPX,Basic,Online,B,17,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,0,,36
EPX,Basic,Online,B,11,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,198,UNITED STATES,74,0,,34
EPX,Basic,Online,B,47,THAILAND,24,0,,36
EPX,Basic,Online,B,40,INDONESIA,20,0,,50
EPX,Basic,Online,B,40,PHILIPPINES,35,0,,36
EPX,Basic,Online,B,50,THAILAND,38,0,,36
EPX,Basic,Online,B,38,UNITED KINGDOM,95,0,,36
EPX,Basic,Online,B,66,"TAIWAN, PROVINCE OF CHINA",43,0,,36
EPX,Basic,Online,B,274,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,117,HONG KONG,20,0,,28
EPX,Basic,Online,B,20,AUSTRALIA,20,0,,36
EPX,Basic,Online,B,25,MALAYSIA,20,0,,36
EPX,Basic,Online,B,11,CHINA,47,0,,36
EPX,Basic,Online,B,30,SPAIN,84,0,,36
EPX,Basic,Online,B,69,INDONESIA,20,0,,36
EPX,Basic,Online,B,23,FRANCE,90,0,,36
EPX,Basic,Online,B,60,ITALY,51,0,,26
EPX,Basic,Online,B,12,"KOREA, REPUBLIC OF",38,0,,30
EPX,Basic,Online,B,52,SINGAPORE,112,0,,36
EPX,Basic,Online,B,9,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,6,UNITED ARAB EMIRATES,51,0,,36
EPX,Basic,Online,B,9,CHINA,28,0,,36
EPX,Basic,Online,B,186,THAILAND,20,0,,36
EPX,Basic,Online,B,106,UNITED KINGDOM,56,0,,36
EPX,Basic,Online,B,25,"TAIWAN, PROVINCE OF CHINA",37,0,,36
EPX,Basic,Online,B,52,THAILAND,31,0,,36
EPX,Basic,Online,B,11,PANAMA,112,0,,36
EPX,Basic,Online,B,21,PHILIPPINES,26,0,,36
EPX,Basic,Online,B,8,INDONESIA,20,0,,53
EPX,Basic,Online,B,8,INDONESIA,30,0,,62
EPX,Basic,Online,B,21,CHINA,41,0,,36
EPX,Basic,Online,B,19,UNITED STATES,112,0,,39
EPX,Basic,Online,B,85,"KOREA, REPUBLIC OF",32,0,,23
EPX,Basic,Online,B,6,SAUDI ARABIA,0,0,,36
EPX,Basic,Online,B,20,INDONESIA,20,0,,36
EPX,Basic,Online,B,51,MYANMAR,25,0,,36
EPX,Basic,Online,B,48,THAILAND,29,0,,36
EPX,Basic,Online,B,24,MYANMAR,20,0,,58
EPX,Basic,Online,B,52,UNITED STATES,47,0,,31
EPX,Basic,Online,B,17,PHILIPPINES,20,0,,36
EPX,Basic,Online,B,12,MALAYSIA,20,0,,47
EPX,Basic,Online,B,53,CAMBODIA,37,0,,36
EPX,Basic,Online,B,13,MALAYSIA,20,0,,54
EPX,Basic,Online,B,9,MALAYSIA,20,0,,36
EPX,Basic,Online,K,2,INDIA,15,0,,39
EPX,Basic,Online,K,15,THAILAND,10,0,,36
EPX,Basic,Online,K,137,MONGOLIA,39,0,,36
EPX,Basic,Online,K,19,HONG KONG,34,0,,36
EPX,Basic,Online,K,14,UNITED KINGDOM,21,0,,36
EPX,Basic,Online,K,8,VIET NAM,16,0,,36
EPX,Basic,Online,K,17,NETHERLANDS,11,0,,36
EPX,Basic,Online,K,6,VIET NAM,10,0,,36
EPX,Basic,Online,K,38,"KOREA, REPUBLIC OF",23,0,,36
EPX,Basic,Online,K,139,INDONESIA,14,0,,32
EPX,Basic,Online,K,12,INDONESIA,10,0,,36
EPX,Basic,Online,K,14,PHILIPPINES,13,0,,36
EPX,Basic,Online,K,24,JAPAN,0,0,,36
EPX,Basic,Online,K,39,THAILAND,11,0,,37
EPX,Basic,Online,K,309,PHILIPPINES,13,0,,36
EPX,Basic,Online,K,45,VIET NAM,10,0,,55
EPX,Basic,Online,K,223,UNITED KINGDOM,80,0,,36
EPX,Basic,Online,K,222,UNITED KINGDOM,80,0,,36
EPX,Basic,Online,K,100,PHILIPPINES,20,0,,36
EPX,Basic,Online,K,7,MYANMAR,10,0,,36
EPX,Basic,Online,K,34,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,87,UNITED STATES,67,0,,48
EPX,Basic,Online,K,40,GERMANY,80,0,,36
EPX,Basic,Online,K,125,PHILIPPINES,19,0,,36
EPX,Basic,Online,K,138,JAPAN,17,0,,36
EPX,Basic,Online,K,69,UNITED KINGDOM,56,0,,36
EPX,Basic,Online,K,5,MALAYSIA,10,0,,37
EPX,Basic,Online,K,222,UNITED KINGDOM,80,0,,36
EPX,Basic,Online,K,67,JAPAN,32,0,,26
EPX,Basic,Online,K,40,MYANMAR,14,0,,36
EPX,Basic,Online,K,79,MYANMAR,10,0,,28
EPX,Basic,Online,K,4,THAILAND,10,0,,36
EPX,Basic,Online,K,4,THAILAND,13,0,,30
EPX,Basic,Online,K,62,SRI LANKA,33,0,,36
EPX,Basic,Online,K,43,AUSTRALIA,43,0,,36
EPX,Basic,Online,K,34,NETHERLANDS,12,0,,36
EPX,Basic,Online,K,24,VIET NAM,15,0,,29
EPX,Basic,Online,K,60,"TAIWAN, PROVINCE OF CHINA",22,0,,36
EPX,Basic,Online,K,6,THAILAND,10,0,,44
EPX,Basic,Online,K,12,INDONESIA,10,0,,37
EPX,Basic,Online,K,14,SINGAPORE,0,0,,36
EPX,Basic,Online,K,60,CHINA,12,0,,36
EPX,Basic,Online,K,6,THAILAND,11,0,,42
EPX,Basic,Online,K,8,VIET NAM,10,0,,36
EPX,Basic,Online,K,66,THAILAND,12,0,,36
EPX,Basic,Online,K,164,AUSTRALIA,21,0,,36
EPX,Basic,Online,K,60,LAO PEOPLE'S DEMOCRATIC REPUBLIC,55,0,,36
EPX,Basic,Online,K,60,LAO PEOPLE'S DEMOCRATIC REPUBLIC,57,0,,36
EPX,Basic,Online,K,100,AUSTRALIA,12,0,,36
EPX,Basic,Online,K,3,THAILAND,10,0,,30
EPX,Basic,Online,K,22,CHINA,40,0,,36
EPX,Basic,Online,K,287,JAPAN,44,0,,36
EPX,Basic,Online,K,65,CHINA,39,0,,36
EPX,Basic,Online,K,62,VIET NAM,10,0,,36
EPX,Basic,Online,K,12,"TAIWAN, PROVINCE OF CHINA",27,0,,36
EPX,Basic,Online,K,7,CHINA,20,0,,36
EPX,Basic,Online,K,38,AUSTRALIA,22,0,,36
EPX,Basic,Online,K,5,INDONESIA,10,0,,36
EPX,Basic,Online,K,10,CANADA,80,0,,29
EPX,Basic,Online,K,10,CHINA,20,0,,36
EPX,Basic,Online,A,24,PHILIPPINES,20,0,,36
EPX,Basic,Online,A,14,SINGAPORE,20,0,,36
EPX,Basic,Online,A,6,CHINA,20,0,,49
EPX,Basic,Online,A,45,SINGAPORE,20,0,,36
EPX,Basic,Online,A,2,SINGAPORE,20,0,,36
EPX,Basic,Online,A,18,INDIA,39,0,,36
EPX,Basic,Online,A,20,"KOREA, REPUBLIC OF",56,0,,36
EPX,Basic,Online,A,20,JAPAN,30,0,,36
EPX,Basic,Online,A,22,SINGAPORE,60,0,,36
JWT,Premium,Online,Z,23,INDIA,42,16.8,F,118
JWT,Premium,Online,Z,1,INDIA,62,24.8,F,118
JWT,Premium,Online,Z,23,INDIA,62,24.8,,118
KML,Basic,Online,Z,10,INDONESIA,22,8.36,F,48
RAB,Premium,Online,Z,2,BRUNEI DARUSSALAM,15,6,M,53
RAB,Premium,Online,Z,9,BRUNEI DARUSSALAM,23,9.2,M,58
RAB,Premium,Online,Z,3,BRUNEI DARUSSALAM,15,6,F,56
SSI,Premium,Online,W,21,SINGAPORE,4.63,1.3,,48
SSI,Premium,Online,W,10,SINGAPORE,3.79,1.06,,48
JZI,Premium,Online,I,87,THAILAND,30,10.5,M,19
JZI,Premium,Online,I,5,MACAO,22,7.7,M,34
JZI,Premium,Online,I,80,CHINA,40,14,M,70
JZI,Premium,Online,I,62,PHILIPPINES,37,12.95,F,38
JZI,Premium,Online,I,70,HONG KONG,26,9.1,M,31
JZI,Premium,Online,I,85,THAILAND,22,7.7,F,21
JZI,Premium,Online,I,3,THAILAND,18,6.3,M,35
JZI,Premium,Online,I,139,JAPAN,40,14,M,23
JZI,Premium,Online,I,26,THAILAND,30,10.5,F,66
JZI,Premium,Online,I,48,INDONESIA,37,12.95,F,33
JZI,Premium,Online,I,73,INDONESIA,18,6.3,M,48
JZI,Premium,Online,I,14,THAILAND,22,7.7,M,45
JZI,Premium,Online,I,16,CHINA,40,14,F,37
JZI,Premium,Online,I,14,THAILAND,22,7.7,M,45
JZI,Premium,Online,I,6,THAILAND,22,7.7,M,47
JZI,Premium,Online,I,64,CHINA,40,14,M,69
JZI,Premium,Online,I,30,PHILIPPINES,37,12.95,F,34
JZI,Premium,Online,I,37,CHINA,35,12.25,F,60
JZI,Premium,Online,I,10,MALAYSIA,18,6.3,F,43
JZI,Premium,Online,I,32,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,67
JZI,Premium,Online,I,35,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,60
JZI,Premium,Online,I,25,CHINA,35,12.25,M,50
JZI,Premium,Online,I,37,CHINA,35,12.25,M,39
JZI,Premium,Online,I,4,INDIA,22,7.7,M,39
JZI,Premium,Online,I,7,CHINA,22,7.7,M,47
JZI,Premium,Online,Z,9,"KOREA, REPUBLIC OF",45,15.75,M,44
ART,Premium,Online,Z,21,THAILAND,29,10.15,M,118
ART,Premium,Online,C,24,THAILAND,29.02,10.16,M,48
C2B,Premium,Online,J,15,SINGAPORE,34.5,8.63,F,34
C2B,Premium,Online,R,5,SINGAPORE,36.75,9.19,M,62
C2B,Premium,Online,R,8,SINGAPORE,29.4,7.35,F,38
C2B,Premium,Online,R,8,SINGAPORE,62.25,15.56,M,39
C2B,Premium,Online,E,384,SINGAPORE,216.75,54.19,M,25
CWT,Basic,Online,Q,40,ICELAND,118.8,71.28,,61
CWT,Basic,Online,Q,11,AUSTRALIA,0,11.88,,31
CWT,Basic,Online,Q,14,MALAYSIA,0,35.64,,42
CWT,Basic,Online,Q,20,AUSTRALIA,69.3,41.58,,46
CWT,Basic,Online,Q,2,AUSTRALIA,9.9,5.94,,35
